iod_xml_id	entry_index	entry_kind	ie_name	component_name	component_section_id	usage	usage_condition_text	fg_scope	source_table_xml_id
sect_A.60.1	11	module	Measurements	Lensometry Measurements	sect_C.8.25.8	M		none	table_A.60.1-1
sect_A.60.1	12	module	Measurements	SOP Common	sect_C.12.1	M		none	table_A.60.1-1
sect_A.60.2	0	module	Patient	Patient	sect_C.7.1.1	M		none	table_A.60.2-1
sect_A.60.2	1	module	Patient	Clinical Trial Subject	sect_C.7.1.3	U		none	table_A.60.2-1
sect_A.60.2	2	module	Study	General Study	sect_C.7.2.1	M		none	table_A.60.2-1
sect_A.60.2	3	module	Study	Patient Study	sect_C.7.2.2	U		none	table_A.60.2-1
sect_A.60.2	4	module	Study	Clinical Trial Study	sect_C.7.2.3	U		none	table_A.60.2-1
sect_A.60.2	5	module	Series	General Series	sect_C.7.3.1	M		none	table_A.60.2-1
sect_A.60.2	6	module	Series	Autorefraction Measurements Series	sect_C.8.25.2	M		none	table_A.60.2-1
sect_A.60.2	7	module	Series	Clinical Trial Series	sect_C.7.3.2	U		none	table_A.60.2-1
sect_A.60.2	8	module	Equipment	General Equipment	sect_C.7.5.1	M		none	table_A.60.2-1
sect_A.60.2	9	module	Equipment	Enhanced General Equipment	sect_C.7.5.2	M		none	table_A.60.2-1
sect_A.60.2	10	module	Measurements	General Ophthalmic Refractive Measurements	sect_C.8.25.7	M		none	table_A.60.2-1
sect_A.60.2	11	module	Measurements	Autorefraction Measurements	sect_C.8.25.9	M		none	table_A.60.2-1
sect_A.60.2	12	module	Measurements	SOP Common	sect_C.12.1	M		none	table_A.60.2-1
sect_A.60.3	0	module	Patient	Patient	sect_C.7.1.1	M		none	table_A.60.3-1
sect_A.60.3	1	module	Patient	Clinical Trial Subject	sect_C.7.1.3	U		none	table_A.60.3-1
sect_A.60.3	2	module	Study	General Study	sect_C.7.2.1	M		none	table_A.60.3-1
sect_A.60.3	3	module	Study	Patient Study	sect_C.7.2.2	U		none	table_A.60.3-1
sect_A.60.3	4	module	Study	Clinical Trial Study	sect_C.7.2.3	U		none	table_A.60.3-1
sect_A.60.3	5	module	Series	General Series	sect_C.7.3.1	M		none	table_A.60.3-1
sect_A.60.3	6	module	Series	Keratometry Measurements Series	sect_C.8.25.3	M		none	table_A.60.3-1
sect_A.60.3	7	module	Series	Clinical Trial Series	sect_C.7.3.2	U		none	table_A.60.3-1
sect_A.60.3	8	module	Equipment	General Equipment	sect_C.7.5.1	M		none	table_A.60.3-1
sect_A.60.3	9	module	Equipment	Enhanced General Equipment	sect_C.7.5.2	M		none	table_A.60.3-1
sect_A.60.3	10	module	Measurements	General Ophthalmic Refractive Measurements	sect_C.8.25.7	M		none	table_A.60.3-1
sect_A.60.3	11	module	Measurements	Keratometry Measurements	sect_C.8.25.10	M		none	table_A.60.3-1
sect_A.60.3	12	module	Measurements	SOP Common	sect_C.12.1	M		none	table_A.60.3-1
sect_A.60.4	0	module	Patient	Patient	sect_C.7.1.1	M		none	table_A.60.4-1
sect_A.60.4	1	module	Patient	Clinical Trial Subject	sect_C.7.1.3	U		none	table_A.60.4-1
sect_A.60.4	2	module	Study	General Study	sect_C.7.2.1	M		none	table_A.60.4-1
sect_A.60.4	3	module	Study	Patient Study	sect_C.7.2.2	U		none	table_A.60.4-1
sect_A.60.4	4	module	Study	Clinical Trial Study	sect_C.7.2.3	U		none	table_A.60.4-1
sect_A.60.4	5	module	Series	General Series	sect_C.7.3.1	M		none	table_A.60.4-1
sect_A.60.4	6	module	Series	Subjective Refraction Measurements Series	sect_C.8.25.4	M		none	table_A.60.4-1
sect_A.60.4	7	module	Series	Clinical Trial Series	sect_C.7.3.2	U		none	table_A.60.4-1
sect_A.60.4	8	module	Equipment	General Equipment	sect_C.7.5.1	M		none	table_A.60.4-1
sect_A.60.4	9	module	Equipment	Enhanced General Equipment	sect_C.7.5.2	M		none	table_A.60.4-1
sect_A.60.4	10	module	Measurements	General Ophthalmic Refractive Measurements	sect_C.8.25.7	M		none	table_A.60.4-1
sect_A.60.4	11	module	Measurements	Subjective Refraction Measurements	sect_C.8.25.11	M		none	table_A.60.4-1
sect_A.60.4	12	module	Measurements	SOP Common	sect_C.12.1	M		none	table_A.60.4-1
sect_A.60.5	0	module	Patient	Patient	sect_C.7.1.1	M		none	table_A.60.5-1
sect_A.60.5	1	module	Patient	Clinical Trial Subject	sect_C.7.1.3	U		none	table_A.60.5-1
sect_A.60.5	2	module	Study	General Study	sect_C.7.2.1	M		none	table_A.60.5-1
sect_A.60.5	3	module	Study	Patient Study	sect_C.7.2.2	U		none	table_A.60.5-1
sect_A.60.5	4	module	Study	Clinical Trial Study	sect_C.7.2.3	U		none	table_A.60.5-1
sect_A.60.5	5	module	Series	General Series	sect_C.7.3.1	M		none	table_A.60.5-1
sect_A.60.5	6	module	Series	Visual Acuity Measurements Series	sect_C.8.25.5	M		none	table_A.60.5-1
sect_A.60.5	7	module	Series	Clinical Trial Series	sect_C.7.3.2	U		none	table_A.60.5-1
sect_A.60.5	8	module	Equipment	General Equipment	sect_C.7.5.1	M		none	table_A.60.5-1
sect_A.60.5	9	module	Equipment	Enhanced General Equipment	sect_C.7.5.2	M		none	table_A.60.5-1
sect_A.60.5	10	module	Measurements	General Ophthalmic Refractive Measurements	sect_C.8.25.7	M		none	table_A.60.5-1
sect_A.60.5	11	module	Measurements	Visual Acuity Measurements	sect_C.8.25.12	M		none	table_A.60.5-1
sect_A.60.5	12	module	Measurements	SOP Common	sect_C.12.1	M		none	table_A.60.5-1
sect_A.60.6	0	module	Patient	Patient	sect_C.7.1.1	M		none	table_A.60.6-1
sect_A.60.6	1	module	Patient	Clinical Trial Subject	sect_C.7.1.3	U		none	table_A.60.6-1
sect_A.60.6	2	module	Study	General Study	sect_C.7.2.1	M		none	table_A.60.6-1
sect_A.60.6	3	module	Study	Patient Study	sect_C.7.2.2	U		none	table_A.60.6-1
sect_A.60.6	4	module	Study	Clinical Trial Study	sect_C.7.2.3	U		none	table_A.60.6-1
sect_A.60.6	5	module	Series	General Series	sect_C.7.3.1	M		none	table_A.60.6-1
sect_A.60.6	6	module	Series	Ophthalmic Axial Measurements Series	sect_C.8.25.13	M		none	table_A.60.6-1
sect_A.60.6	7	module	Series	Clinical Trial Series	sect_C.7.3.2	U		none	table_A.60.6-1
sect_A.60.6	8	module	Equipment	General Equipment	sect_C.7.5.1	M		none	table_A.60.6-1
sect_A.60.6	9	module	Equipment	Enhanced General Equipment	sect_C.7.5.2	M		none	table_A.60.6-1
sect_A.60.6	10	module	Measurements	Ophthalmic Axial Measurements	sect_C.8.25.14	M		none	table_A.60.6-1
sect_A.60.6	11	module	Measurements	General Ophthalmic Refractive Measurements	sect_C.8.25.7	M		none	table_A.60.6-1
sect_A.60.6	12	module	Measurements	SOP Common	sect_C.12.1	M		none	table_A.60.6-1
sect_A.60.7	0	module	Patient	Patient	sect_C.7.1.1	M		none	table_A.60.7-1
sect_A.60.7	1	module	Patient	Clinical Trial Subject	sect_C.7.1.3	U		none	table_A.60.7-1
sect_A.60.7	2	module	Study	General Study	sect_C.7.2.1	M		none	table_A.60.7-1
sect_A.60.7	3	module	Study	Patient Study	sect_C.7.2.2	U		none	table_A.60.7-1
sect_A.60.7	4	module	Study	Clinical Trial Study	sect_C.7.2.3	U		none	table_A.60.7-1
sect_A.60.7	5	module	Series	General Series	sect_C.7.3.1	M		none	table_A.60.7-1
sect_A.60.7	6	module	Series	Intraocular Lens Calculations Series	sect_C.8.25.15	M		none	table_A.60.7-1
sect_A.60.7	7	module	Series	Clinical Trial Series	sect_C.7.3.2	U		none	table_A.60.7-1
sect_A.60.7	8	module	Equipment	General Equipment	sect_C.7.5.1	M		none	table_A.60.7-1
sect_A.60.7	9	module	Equipment	Enhanced General Equipment	sect_C.7.5.2	M		none	table_A.60.7-1
sect_A.60.7	10	module	Measurements	Intraocular Lens Calculations	sect_C.8.25.16	M		none	table_A.60.7-1
sect_A.60.7	11	module	Measurements	General Ophthalmic Refractive Measurements	sect_C.8.25.7	M		none	table_A.60.7-1
sect_A.60.7	12	module	Measurements	SOP Common	sect_C.12.1	M		none	table_A.60.7-1
sect_A.61	0	module	Implant Template	Generic Implant Template Description	sect_C.29.1.1	M		none	table_A.61-1
sect_A.61	1	module	Implant Template	Generic Implant Template 2D Drawings	sect_C.29.1.2	U		none	table_A.61-1
sect_A.61	2	module	Implant Template	Generic Implant Template 3D Models	sect_C.29.1.3	U		none	table_A.61-1
sect_A.61	3	module	Implant Template	Generic Implant Template Mating Features	sect_C.29.1.4	U		none	table_A.61-1
sect_A.61	4	module	Implant Template	Generic Implant Template Planning Landmarks	sect_C.29.1.5	U		none	table_A.61-1
sect_A.61	5	module	Implant Template	SOP Common	sect_C.12.1	M		none	table_A.61-1
sect_A.61	6	module	Surface Mesh	Surface Mesh	sect_C.27.1	C	Required if is present.	none	table_A.61-1
sect_A.62	0	module	Implant Assembly	Implant Assembly Template	sect_C.29.2.1	M		none	table_A.62-1
sect_A.62	1	module	Implant Assembly	SOP Common	sect_C.12.1	M		none	table_A.62-1
sect_A.63	0	module	Implant Template Group	Implant Template Group	sect_C.29.3	M		none	table_A.63-1
sect_A.63	1	module	Implant Template Group	SOP Common	sect_C.12.1	M		none	table_A.63-1
sect_A.64	0	module	Patient	Patient	sect_C.7.1.1	M		none	table_A.64.3-1
sect_A.64	1	module	Patient	Clinical Trial Subject	sect_C.7.1.3	U		none	table_A.64.3-1
sect_A.64	2	module	Study	General Study	sect_C.7.2.1	M		none	table_A.64.3-1
sect_A.64	3	module	Study	Patient Study	sect_C.7.2.2	U		none	table_A.64.3-1
sect_A.64	4	module	Study	Clinical Trial Study	sect_C.7.2.3	U		none	table_A.64.3-1
sect_A.64	5	module	Series	General Series	sect_C.7.3.1	M		none	table_A.64.3-1
sect_A.64	6	module	Series	Clinical Trial Series	sect_C.7.3.2	U		none	table_A.64.3-1
sect_A.64	7	module	Equipment	General Equipment	sect_C.7.5.1	M		none	table_A.64.3-1
sect_A.64	8	module	Plan	RT Beams Delivery Instruction	sect_C.8.8.29	M		none	table_A.64.3-1
sect_A.64	9	module	Plan	Common Instance Reference	sect_C.12.2	C	Required if not conveyed by a Unified Procedure Step. May be present otherwise.	none	table_A.64.3-1
sect_A.64	10	module	Plan	General Reference	sect_C.12.4	U		none	table_A.64.3-1
sect_A.64	11	module	Plan	SOP Common	sect_C.12.1	M		none	table_A.64.3-1
sect_A.65.3	0	module	Patient	Patient	sect_C.7.1.1	M		none	table_A.65.3-1
sect_A.65.3	1	module	Patient	Clinical Trial Subject	sect_C.7.1.3	U		none	table_A.65.3-1
sect_A.65.3	2	module	Study	General Study	sect_C.7.2.1	M		none	table_A.65.3-1
sect_A.65.3	3	module	Study	Patient Study	sect_C.7.2.2	U		none	table_A.65.3-1
sect_A.65.3	4	module	Study	Clinical Trial Study	sect_C.7.2.3	U		none	table_A.65.3-1
sect_A.65.3	5	module	Series	General Series	sect_C.7.3.1	M		none	table_A.65.3-1
sect_A.65.3	6	module	Series	Clinical Trial Series	sect_C.7.3.2	U		none	table_A.65.3-1
sect_A.65.3	7	module	Series	Visual Field Static Perimetry Measurements Series	sect_C.8.26.1	M		none	table_A.65.3-1
sect_A.65.3	8	module	Equipment	General Equipment	sect_C.7.5.1	M		none	table_A.65.3-1
sect_A.65.3	9	module	Equipment	Enhanced General Equipment	sect_C.7.5.2	M		none	table_A.65.3-1
sect_A.65.3	10	module	Measurements	Visual Field Static Perimetry Test Parameters	sect_C.8.26.2	M		none	table_A.65.3-1
sect_A.65.3	11	module	Measurements	Visual Field Static Perimetry Test Reliability	sect_C.8.26.3	M		none	table_A.65.3-1
sect_A.65.3	12	module	Measurements	Visual Field Static Perimetry Test Measurements	sect_C.8.26.4	M		none	table_A.65.3-1
sect_A.65.3	13	module	Measurements	Visual Field Static Perimetry Test Results	sect_C.8.26.5	M		none	table_A.65.3-1
sect_A.65.3	14	module	Measurements	Ophthalmic Patient Clinical Information and Test Lens Parameters	sect_C.8.26.6	U		none	table_A.65.3-1
sect_A.65.3	15	module	Measurements	SOP Common	sect_C.12.1	M		none	table_A.65.3-1
sect_A.66	0	module	Patient	Patient	sect_C.7.1.1	M		none	table_A.66.3-1
sect_A.66	1	module	Patient	Clinical Trial Subject	sect_C.7.1.3	U		none	table_A.66.3-1
sect_A.66	2	module	Study	General Study	sect_C.7.2.1	M		none	table_A.66.3-1
sect_A.66	3	module	Study	Patient Study	sect_C.7.2.2	U		none	table_A.66.3-1
sect_A.66	4	module	Study	Clinical Trial Study	sect_C.7.2.3	U		none	table_A.66.3-1
sect_A.66	5	module	Series	General Series	sect_C.7.3.1	M		none	table_A.66.3-1
sect_A.66	6	module	Series	Clinical Trial Series	sect_C.7.3.2	U		none	table_A.66.3-1
sect_A.66	7	module	Series	Intravascular OCT Series	sect_C.8.27.1	M		none	table_A.66.3-1
sect_A.66	8	module	Frame of Reference	Frame of Reference	sect_C.7.4.1	M		none	table_A.66.3-1
sect_A.66	9	module	Frame of Reference	Synchronization	sect_C.7.4.2	M		none	table_A.66.3-1
sect_A.66	10	module	Equipment	General Equipment	sect_C.7.5.1	M		none	table_A.66.3-1
sect_A.66	11	module	Equipment	Enhanced General Equipment	sect_C.7.5.2	M		none	table_A.66.3-1
sect_A.66	12	module	Image	Image Pixel	sect_C.7.6.3	M		none	table_A.66.3-1
sect_A.66	13	module	Image	Supplemental Palette Color Lookup Table	sect_C.7.6.19	C	Required if Pixel Presentation (0008,9205) in the equals COLOR.	none	table_A.66.3-1
sect_A.66	14	module	Image	Enhanced Contrast/Bolus	sect_C.7.6.4	M		none	table_A.66.3-1
sect_A.66	15	module	Image	Multi-frame Functional Groups	sect_C.7.6.16	M		none	table_A.66.3-1
sect_A.66	16	module	Image	Multi-frame Dimension	sect_C.7.6.17	M		none	table_A.66.3-1
sect_A.66	17	module	Image	Device	sect_C.7.6.12	U		none	table_A.66.3-1
sect_A.66	18	module	Image	Acquisition Context	sect_C.7.6.14	M		none	table_A.66.3-1
sect_A.66	19	module	Image	Cardiac Synchronization	sect_C.7.6.18.1	C	Required if cardiac synchronization was used	none	table_A.66.3-1
sect_A.66	20	module	Image	Intravascular OCT Image	sect_C.8.27.2	M		none	table_A.66.3-1
sect_A.66	21	module	Image	Intravascular OCT Acquisition Parameters	sect_C.8.27.3	M		none	table_A.66.3-1
sect_A.66	22	module	Image	Intravascular OCT Processing Parameters	sect_C.8.27.4	C	Required if Presentation Intent Type (0008,0068) is FOR PROCESSING.	none	table_A.66.3-1
sect_A.66	23	module	Image	Intravascular Image Acquisition Parameters	sect_C.8.27.5	M		none	table_A.66.3-1
sect_A.66	24	module	Image	SOP Common	sect_C.12.1	M		none	table_A.66.3-1
sect_A.66	25	module	Image	Common Instance Reference	sect_C.12.2	M		none	table_A.66.3-1
sect_A.66	26	module	Image	Frame Extraction	sect_C.12.3	C	Required if the SOP Instance was created in response to a Frame-Level retrieve request	none	table_A.66.3-1
sect_A.66	27	functional_group		Pixel Measures	sect_C.7.6.16.2.1	C	Required if Presentation Intent Type (0008,0068) is FOR PRESENTATION.	none	table_A.66.4.3-1
sect_A.66	28	functional_group		Frame Content	sect_C.7.6.16.2.2	M	May not be used as a Shared Functional Group.	none	table_A.66.4.3-1
sect_A.66	29	functional_group		Derivation Image	sect_C.7.6.16.2.6	C	Required if the image or Frame has been derived from another SOP Instance.	none	table_A.66.4.3-1
sect_A.66	30	functional_group		Frame Anatomy	sect_C.7.6.16.2.8	M		none	table_A.66.4.3-1
sect_A.66	31	functional_group		Cardiac Synchronization	sect_C.7.6.16.2.7	C	Required if Cardiac Synchronization Technique (0018,9037) equals other than NONE. May be present otherwise.	none	table_A.66.4.3-1
